,unnamed:_0,datetime,temperature,precipitation_total,wind_gust,wind_speed,cloud_cover_total,sunshine_duration,day,hour,month,hour_total,hour_category_afternoon,hour_category_evening,hour_category_morning,hour_category_nan,hour_category_night,season_spring,season_summer,season_nan,temperature_predictions,temperature_interpolated
1,1.0,2023-04-01 00:00:00,8.740245,0.1,48.6,21.638964,90,0,1.0,0.0,4.0,2184.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.565626925313808,8.740245
2,2.0,2023-04-01 01:00:00,9.040245,0.2,55.44,22.493519,74,0,1.0,1.0,4.0,2185.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.6005810116747625,9.040245
3,3.0,2023-04-01 02:00:00,8.880245,0.3,55.8,22.26477,72,0,1.0,2.0,4.0,2186.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.651716489376199,8.880245
4,4.0,2023-04-01 03:00:00,8.690246,0.3,55.44,21.94524,77,0,1.0,3.0,4.0,2187.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.778148107687713,8.690246
5,5.0,2023-04-01 04:00:00,8.630245,0.3,48.96,22.42427,78,0,1.0,4.0,4.0,2188.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.817776247830011,8.630245
6,6.0,2023-04-01 05:00:00,8.430245,0.5,48.6,22.91026,77,0,1.0,5.0,4.0,2189.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.929243718322681,8.430245
7,7.0,2023-04-01 06:00:00,8.690246,0.3,50.039997,23.1774,98,0.5287884,1.0,6.0,4.0,2190.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.312912614506175,8.690246
8,8.0,2023-04-01 07:00:00,8.860246,0.4,52.56,23.166216,89,6.060605,1.0,7.0,4.0,2191.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.987017787134846,8.860246
9,9.0,2023-04-01 08:00:00,8.640245,0.5,63,20.371038,92,4.242425,1.0,8.0,4.0,2192.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.9606348818287245,8.640245
10,10.0,2023-04-01 09:00:00,8.730246,0.6,60.120003,23.838959,88,6.666666,1.0,9.0,4.0,2193.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.24794567701457,8.730246
11,11.0,2023-04-01 10:00:00,9.150246,0.6,60.120003,23.199759,98,0.6060612,1.0,10.0,4.0,2194.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.704144465881754,9.150246
12,12.0,2023-04-01 11:00:00,9.920245,0.4,57.6,22.545315,100,0,1.0,11.0,4.0,2195.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.476972319213559,9.920245
13,13.0,2023-04-01 12:00:00,10.630245,0.4,59.76,21.868332,100,0,1.0,12.0,4.0,2196.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.599745649150464,10.630245
14,14.0,2023-04-01 13:00:00,10.620245,0.4,60.479996,18.472595,98,0.6060612,1.0,13.0,4.0,2197.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.76617662827394,10.620245
15,15.0,2023-04-01 14:00:00,10.910245,0.2,57.6,17.782686,94,3.0303025,1.0,14.0,4.0,2198.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.177165139837896,10.910245
16,16.0,2023-04-01 15:00:00,11.330245,0.2,49.68,17.709658,92,4.242425,1.0,15.0,4.0,2199.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.324881700746403,11.330245
17,17.0,2023-04-01 16:00:00,11.010245,0.7,44.28,13.830749,93,3.6363637,1.0,16.0,4.0,2200.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.099156184693953,11.010245
18,18.0,2023-04-01 17:00:00,9.960245,0,35.28,12.599998,47,31.51515,1.0,17.0,4.0,2201.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.994900084783012,9.960245
19,19.0,2023-04-01 18:00:00,9.120245,0,29.519999,10.195057,45,32.727272,1.0,18.0,4.0,2202.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.164884766930271,9.120245
20,20.0,2023-04-01 19:00:00,8.5602455,0,24.119999,9.449572,25,0.8346802,1.0,19.0,4.0,2203.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.388723263983962,8.5602455
21,21.0,2023-04-01 20:00:00,8.230246,0,22.68,9,47,0,1.0,20.0,4.0,2204.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.507890554242465,8.230246
22,22.0,2023-04-01 21:00:00,8.070246,0,23.759998,9.726664,47,0,1.0,21.0,4.0,2205.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.61952976876384,8.070246
23,23.0,2023-04-01 22:00:00,7.8202453,0,23.4,8.913181,29,0,1.0,22.0,4.0,2206.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.351516244290295,7.8202453
24,24.0,2023-04-01 23:00:00,8.010245,0,22.68,9.931042,62,0,1.0,23.0,4.0,2207.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.485280848254376,8.010245
25,25.0,2023-04-02 00:00:00,7.9702454,0,21.24,9.220499,60,0,2.0,0.0,4.0,2208.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.223545090108047,7.9702454
26,26.0,2023-04-02 01:00:00,7.880245,0,19.8,8.587338,61,0,2.0,1.0,4.0,2209.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.315132339302295,7.880245
27,27.0,2023-04-02 02:00:00,7.770245,0,19.08,8.891343,98,0,2.0,2.0,4.0,2210.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.627534787245153,7.770245
28,28.0,2023-04-02 03:00:00,7.710245,0.2,18.72,8.891343,95,0,2.0,3.0,4.0,2211.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.6240940760881415,7.710245
29,29.0,2023-04-02 04:00:00,7.150245,0.3,18,8.0899935,90,0,2.0,4.0,4.0,2212.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.646312753252403,7.150245
30,30.0,2023-04-02 05:00:00,7.0802455,0.2,15.119999,8.049845,99,0,2.0,5.0,4.0,2213.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.914754015952354,7.0802455
31,31.0,2023-04-02 06:00:00,7.540245,0.3,14.04,9.107359,99,0,2.0,6.0,4.0,2214.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.962899181394292,7.540245
32,32.0,2023-04-02 07:00:00,8.250245,0.2,24.84,11.681987,98,0.6060612,2.0,7.0,4.0,2215.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.280401878852956,8.250245
33,33.0,2023-04-02 08:00:00,9.010245,0.2,25.919998,9.686609,98,0.6060612,2.0,8.0,4.0,2216.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.392041093374331,9.010245
34,34.0,2023-04-02 09:00:00,9.710245,0.3,24.119999,9.19939,98,0.6060612,2.0,9.0,4.0,2217.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.432763528951682,9.710245
35,35.0,2023-04-02 10:00:00,10.050245,0.2,23.759998,9.504272,54,27.272726,2.0,10.0,4.0,2218.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.40573155817684,10.050245
36,36.0,2023-04-02 11:00:00,10.220245,0.2,23.4,9.659814,70,17.575756,2.0,11.0,4.0,2219.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.145988590281519,10.220245
37,37.0,2023-04-02 12:00:00,10.570246,0.1,23.4,8.225035,56,26.060608,2.0,12.0,4.0,2220.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.189749126065863,10.570246
38,38.0,2023-04-02 13:00:00,11.120245,0,21.96,7.771331,54,27.272726,2.0,13.0,4.0,2221.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.445495623759456,11.120245
39,39.0,2023-04-02 14:00:00,11.730246,0,20.16,7.208994,34,39.39394,2.0,14.0,4.0,2222.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.816057153194066,11.730246
40,40.0,2023-04-02 15:00:00,12.020246,0,17.28,8.209263,41,35.151512,2.0,15.0,4.0,2223.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.435856389383275,12.020246
41,41.0,2023-04-02 16:00:00,11.930245,0,15.4800005,5.692099,74,15.151516,2.0,16.0,4.0,2224.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.39159373177418,11.930245
42,42.0,2023-04-02 17:00:00,11.410245,0,15.4800005,5.95906,91,4.8484864,2.0,17.0,4.0,2225.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.032409850899,11.410245
43,43.0,2023-04-02 18:00:00,9.200245,0.5,14.759999,4.6102495,50,29.69697,2.0,18.0,4.0,2226.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.561019289973245,9.200245
44,44.0,2023-04-02 19:00:00,8.930245,0,14.759999,4.829907,53,1.1771044,2.0,19.0,4.0,2227.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.574535151074741,8.930245
45,45.0,2023-04-02 20:00:00,8.650246,0,15.4800005,6.9899354,75,0,2.0,20.0,4.0,2228.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.676218247631994,8.650246
46,46.0,2023-04-02 21:00:00,8.430245,0.1,20.16,8.287822,84,0,2.0,21.0,4.0,2229.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.837093353747406,8.430245
47,47.0,2023-04-02 22:00:00,8.140245,0,24.84,10.086427,92,0,2.0,22.0,4.0,2230.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.81638159120395,8.140245
48,48.0,2023-04-02 23:00:00,7.710245,0.1,25.919998,11.367109,100,0,2.0,23.0,4.0,2231.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.779287894294043,7.710245
49,49.0,2023-04-03 00:00:00,7.3202453,0,26.28,12.245293,98,0,3.0,0.0,4.0,2232.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.577334871841657,7.3202453
50,50.0,2023-04-03 01:00:00,6.6402454,0,27,11.753877,95,0,3.0,1.0,4.0,2233.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.667480036309087,6.6402454
51,51.0,2023-04-03 02:00:00,5.9502454,0,26.64,10.30883,91,0,3.0,2.0,4.0,2234.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.740563537399609,5.9502454
52,52.0,2023-04-03 03:00:00,5.3702455,0,27,9.565437,80,0,3.0,3.0,4.0,2235.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.779576788293838,5.3702455
53,53.0,2023-04-03 04:00:00,4.8702455,0,26.64,9.360001,62,0,3.0,4.0,4.0,2236.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.7696743292627275,4.8702455
54,54.0,2023-04-03 05:00:00,4.4602456,0,25.199999,8.854829,68,0,3.0,5.0,4.0,2237.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.993952455537652,4.4602456
55,55.0,2023-04-03 06:00:00,4.400245,0,22.68,9.693296,64,19.921717,3.0,6.0,4.0,2238.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.357501026824096,4.400245
56,56.0,2023-04-03 07:00:00,4.610245,0,28.08,12.984975,79,12.121214,3.0,7.0,4.0,2239.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.69702150572806,4.610245
57,57.0,2023-04-03 08:00:00,5.3102455,0,30.960001,13.551501,77,13.333332,3.0,8.0,4.0,2240.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.956078502504539,5.3102455
58,58.0,2023-04-03 09:00:00,5.8902454,0,32.760002,14.05845,66,19.999998,3.0,9.0,4.0,2241.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.78387754802776,5.8902454
59,59.0,2023-04-03 10:00:00,6.8702455,0,34.92,12.738099,87,7.2727275,3.0,10.0,4.0,2242.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.553607470488018,6.8702455
60,60.0,2023-04-03 11:00:00,7.3202453,0,35.64,13.830749,91,4.8484864,3.0,11.0,4.0,2243.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.078166563068095,7.3202453
61,61.0,2023-04-03 12:00:00,7.9902453,0,36.719997,14.336861,91,4.8484864,3.0,12.0,4.0,2244.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.18980576728012,7.9902453
62,62.0,2023-04-03 13:00:00,8.210245,0,38.16,15.281989,90,5.454544,3.0,13.0,4.0,2245.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.36958669908583,8.210245
63,63.0,2023-04-03 14:00:00,8.190246,0,38.88,16.299694,91,4.8484864,3.0,14.0,4.0,2246.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.41308426848829,8.190246
64,64.0,2023-04-03 15:00:00,8.010245,0,39.96,16.800856,89,6.060605,3.0,15.0,4.0,2247.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.653584499948693,8.010245
65,65.0,2023-04-03 16:00:00,7.5102453,0,39.239998,16.299694,71,16.969696,3.0,16.0,4.0,2248.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.906418596440432,7.5102453
66,66.0,2023-04-03 17:00:00,7.0902452,0,37.8,15.349684,81,10.909091,3.0,17.0,4.0,2249.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.983403866440938,7.0902452
67,67.0,2023-04-03 18:00:00,6.3502455,0,33.48,14.021525,59,24.242424,3.0,18.0,4.0,2250.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.456846884106284,6.3502455
68,68.0,2023-04-03 19:00:00,5.7002454,0,31.68,13.363711,43,2.2343435,3.0,19.0,4.0,2251.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.88901270214464,5.7002454
69,69.0,2023-04-03 20:00:00,4.8502455,0,29.88,12.594856,15,0,3.0,20.0,4.0,2252.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.54560179159904,4.8502455
70,70.0,2023-04-03 21:00:00,3.7502456,0,28.08,11.4862,1,0,3.0,21.0,4.0,2253.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.544564147159207,3.7502456
71,71.0,2023-04-03 22:00:00,2.9302454,0,24.84,11.988594,0,0,3.0,22.0,4.0,2254.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.347628348470735,2.9302454
72,72.0,2023-04-03 23:00:00,2.3802454,0,24.48,10.97262,0,0,3.0,23.0,4.0,2255.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.289494554223268,2.3802454
73,73.0,2023-04-04 00:00:00,1.9902455,0,24.84,11.019764,0,0,4.0,0.0,4.0,2256.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.05817075789858,1.9902455
74,74.0,2023-04-04 01:00:00,1.2802454,0,24.84,10.233123,0,0,4.0,1.0,4.0,2257.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.158675898241825,1.2802454
75,75.0,2023-04-04 02:00:00,0.7502454,0,24.119999,8.669949,0,0,4.0,2.0,4.0,2258.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.251758298411104,0.7502454
76,76.0,2023-04-04 03:00:00,0.020245433,0,23.039999,8.209263,0,0,4.0,3.0,4.0,2259.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.341129343957533,0.020245433
77,77.0,2023-04-04 04:00:00,-0.65975463,0,21.96,8.4963045,0,0,4.0,4.0,4.0,2260.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.430500399813241,-0.65975463
78,78.0,2023-04-04 05:00:00,-1.2797546,0,21.24,7.9932966,0,0,4.0,5.0,4.0,2261.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.626635854781426,-1.2797546
79,79.0,2023-04-04 06:00:00,0.1802454,0,21.24,8.714677,0,58.366665,4.0,6.0,4.0,2262.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.50298902101403,0.1802454
80,80.0,2023-04-04 07:00:00,2.0602455,0,25.56,10.948973,0,60,4.0,7.0,4.0,2263.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.837646132515943,2.0602455
81,81.0,2023-04-04 08:00:00,3.5702453,0,32.760002,13.779114,0.3,59.81818,4.0,8.0,4.0,2264.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.993049186114177,3.5702453
82,82.0,2023-04-04 09:00:00,5.1602454,0,34.56,13.979872,0,60,4.0,9.0,4.0,2265.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.131440536509444,5.1602454
83,83.0,2023-04-04 10:00:00,6.480245,0,34.56,12.599998,2.4,58.545456,4.0,10.0,4.0,2266.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.077312286235298,6.480245
84,84.0,2023-04-04 11:00:00,7.6202455,0,34.92,13.746156,0.90000004,59.454544,4.0,11.0,4.0,2267.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.95252809646965,7.6202455
85,85.0,2023-04-04 12:00:00,8.580245,0,36.36,14.529915,0,60,4.0,12.0,4.0,2268.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.125866449968555,8.580245
86,86.0,2023-04-04 13:00:00,9.330245,0,37.079998,14.76439,0,60,4.0,13.0,4.0,2269.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.233794299557616,9.330245
87,87.0,2023-04-04 14:00:00,9.710245,0,36.719997,14.264361,0,60,4.0,14.0,4.0,2270.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.330588064659224,9.710245
88,88.0,2023-04-04 15:00:00,9.760245,0,35.28,14.264361,0,60,4.0,15.0,4.0,2271.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.416247776201374,9.760245
89,89.0,2023-04-04 16:00:00,9.500245,0,33.48,13.246826,0,60,4.0,16.0,4.0,2272.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.49819609188316,9.500245
90,90.0,2023-04-04 17:00:00,8.620245,0,30.239998,10.195057,0,60,4.0,17.0,4.0,2273.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.200930870679144,8.620245
91,91.0,2023-04-04 18:00:00,5.880245,0,23.039999,7.653705,0,60,4.0,18.0,4.0,2274.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.227208722686072,5.880245
92,92.0,2023-04-04 19:00:00,4.110245,0,18,8.209263,2,5.274579,4.0,19.0,4.0,2275.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.934477752320134,4.110245
93,93.0,2023-04-04 20:00:00,2.8302455,0,17.28,8.161764,2,0,4.0,20.0,4.0,2276.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.415228694064922,2.8302455
94,94.0,2023-04-04 21:00:00,1.6102453,0,16.199999,7.928177,6,0,4.0,21.0,4.0,2277.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.528310003622408,1.6102453
95,95.0,2023-04-04 22:00:00,1.0702454,0,15.119999,9.178235,11,0,4.0,22.0,4.0,2278.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.389207806008315,1.0702454
96,96.0,2023-04-04 23:00:00,0.5802454,0,14.759999,8.854829,23,0,4.0,23.0,4.0,2279.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.402204834722227,0.5802454
97,97.0,2023-04-05 00:00:00,0.11024541,0,14.04,7.42159,48,0,5.0,0.0,4.0,2280.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.307936168412908,0.11024541
98,98.0,2023-04-05 01:00:00,0.1202454,0,13.32,5.771239,78,0,5.0,1.0,4.0,2281.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.578845636295,0.1202454
99,99.0,2023-04-05 02:00:00,0.6102454,0,12.24,4.1046314,93,0,5.0,2.0,4.0,2282.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.757130210543082,0.6102454
100,100.0,2023-04-05 03:00:00,0.5802454,0,10.799999,3.6,95,0,5.0,3.0,4.0,2283.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.854645018008085,0.5802454
101,101.0,2023-04-05 04:00:00,-0.33975458,0,10.440001,5.00128,19,0,5.0,4.0,4.0,2284.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.500943601949018,-0.33975458
102,102.0,2023-04-05 05:00:00,-0.9197546,0,11.5199995,5.154415,12,0.2489899,5.0,5.0,4.0,2285.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.703048387548193,-0.9197546
103,103.0,2023-04-05 06:00:00,-0.6697546,0,11.5199995,3.396233,5,56.9697,5.0,6.0,4.0,2286.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.346827924176822,-0.6697546
104,104.0,2023-04-05 07:00:00,2.2102454,0,10.440001,2.9024127,14,51.51515,5.0,7.0,4.0,2287.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.856322609461586,2.2102454
105,105.0,2023-04-05 08:00:00,4.2502456,0,15.119999,4.829907,16,50.303032,5.0,8.0,4.0,2288.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.876214546640114,4.2502456
106,106.0,2023-04-05 09:00:00,5.8502455,0,19.08,5.991594,19,48.484848,5.0,9.0,4.0,2289.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.824252508911854,5.8502455
107,107.0,2023-04-05 10:00:00,7.2602453,0,20.16,5.5887027,26,44.242424,5.0,10.0,4.0,2290.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.484877223720432,7.2602453
108,108.0,2023-04-05 11:00:00,8.3102455,0,20.519999,5.937272,17,49.696968,5.0,11.0,4.0,2291.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.843323065633882,8.3102455
109,109.0,2023-04-05 12:00:00,9.230246,0,20.880001,5.2416787,0,60,5.0,12.0,4.0,2292.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.042860834827025,9.230246
110,110.0,2023-04-05 13:00:00,9.920245,0,20.880001,4.3349743,0,60,5.0,13.0,4.0,2293.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.14336597517027,9.920245
111,111.0,2023-04-05 14:00:00,10.5602455,0,21.599998,4.73506,0,60,5.0,14.0,4.0,2294.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.25129381445001,10.5602455
112,112.0,2023-04-05 15:00:00,10.770246,0,20.880001,5.1544156,0,60,5.0,15.0,4.0,2295.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.34437625585673,10.770246
113,113.0,2023-04-05 16:00:00,10.580245,0,20.16,5.937272,21,47.272724,5.0,16.0,4.0,2296.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.084414630667226,10.580245
114,114.0,2023-04-05 17:00:00,9.770246,0,18.72,4.73506,17,49.696968,5.0,17.0,4.0,2297.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.063429036803143,9.770246
115,115.0,2023-04-05 18:00:00,5.8102455,0,13.679999,6.4799995,0,60,5.0,18.0,4.0,2298.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.20729630108403,5.8102455
116,116.0,2023-04-05 19:00:00,3.2802453,0,14.4,7.6367526,1,6.731313,5.0,19.0,4.0,2299.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.137133395686163,3.2802453
117,117.0,2023-04-05 20:00:00,3.4702454,0,13.32,7.69592,0,0,5.0,20.0,4.0,2300.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.439131609286903,3.4702454
118,118.0,2023-04-05 21:00:00,3.2302456,0,11.159999,5.815978,1,0,5.0,21.0,4.0,2301.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.523296118307172,3.2302456
119,119.0,2023-04-05 22:00:00,3.5802455,0,8.64,3.671294,0,0,5.0,22.0,4.0,2302.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.333783059792566,3.5802455
120,120.0,2023-04-05 23:00:00,3.4802456,0,6.12,1.0182338,2,0,5.0,23.0,4.0,2303.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.265236213111677,3.4802456
121,121.0,2023-04-06 00:00:00,2.6202455,0,5.3999996,2.5455842,3,0,6.0,0.0,4.0,2304.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.028705886446545,2.6202455
122,122.0,2023-04-06 01:00:00,1.0702454,0,6.4799995,3.671294,1,0,6.0,1.0,4.0,2305.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.128489983395411,1.0702454
123,123.0,2023-04-06 02:00:00,-0.2697546,0,8.28,3.671294,1,0,6.0,2.0,4.0,2306.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.247551953554748,-0.2697546
124,124.0,2023-04-06 03:00:00,-1.3197546,0,9.72,3.4152596,7.2000003,0,6.0,3.0,4.0,2307.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.3996534806020975,-1.3197546
125,125.0,2023-04-06 04:00:00,-1.8697547,0,10.08,3.0758414,18.6,0,6.0,4.0,4.0,2308.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.571444265912646,-1.8697547
126,126.0,2023-04-06 05:00:00,-2.0797548,0,10.440001,3.0758414,6.6000004,2.1311111,6.0,5.0,4.0,2309.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.954985952607814,-2.0797548
127,127.0,2023-04-06 06:00:00,-0.029754579,0,10.440001,4.198285,9.3,54.363636,6.0,6.0,4.0,2310.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.13522472341215,-0.029754579
128,128.0,2023-04-06 07:00:00,3.2702456,0,14.04,4.2136917,18.6,48.727276,6.0,7.0,4.0,2311.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.673638881944555,3.2702456
129,129.0,2023-04-06 08:00:00,6.360245,0,14.04,3.96,31,41.21212,6.0,8.0,4.0,2312.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.975203444338689,6.360245
130,130.0,2023-04-06 09:00:00,8.610246,0,15.119999,4.896529,79,12.121214,6.0,9.0,4.0,2313.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.994171838454861,8.610246
131,131.0,2023-04-06 10:00:00,10.370245,0,16.919998,4.6800003,85,8.48485,6.0,10.0,4.0,2314.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.726649852242517,10.370245
132,132.0,2023-04-06 11:00:00,11.490245,0,18,5.991594,95,2.4242413,6.0,11.0,4.0,2315.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.86833597153813,11.490245
